"order_id","ordering_route","pref_list_type"
63632,"OP Orders Navigator","Clinic Preference List"
32402,"OP Orders Navigator","Clinic Preference List"
54230,"OP Orders Navigator","Clinic Preference List"
16546,"OP Orders Navigator","Clinic Preference List"
29154,"OP Orders Navigator","Clinic Preference List"
26730,"OP Orders Navigator","Clinic Preference List"
79514,"OP Orders Navigator","Clinic Preference List"
43547,"OP Orders Navigator","Clinic Preference List"
68386,"OP Orders Navigator","Clinic Preference List"
71444,"Clinician Orders","Clinic Preference List"
20991,"Clinician Orders","Clinic Preference List"
15215,"SmartSet","None"
89169,"SmartSet","None"
32277,"SmartSet","None"
50685,"SmartSet","None"
35749,"SmartSet","None"
71856,"SmartSet","None"
63034,"SmartSet","None"
95901,"SmartSet","None"
23598,"SmartSet","None"
35888,"OP Orders Navigator","Provider Preference List"
57737,"OP Orders Navigator","Provider Preference List"
98275,"OP Orders Navigator","Provider Preference List"
40085,"OP Orders Navigator","Clinic Preference List"
76560,"OP Orders Navigator","Clinic Preference List"
17086,"OP Orders Navigator","Clinic Preference List"
15253,"OP Orders Navigator","Clinic Preference List"
58193,"OP Orders Navigator","Clinic Preference List"
48086,"OP Orders Navigator","Clinic Preference List"
79573,"OP Orders Navigator","Clinic Preference List"
81081,"OP Orders Navigator","Provider Preference List"
97974,"Clinician Orders","Clinic Preference List"
92370,"Clinician Orders","Clinic Preference List"
38275,"Clinician Orders","Clinic Preference List"
50043,"Clinician Orders","Clinic Preference List"
66778,"OP Orders Navigator","Clinic Preference List"
56317,"OP Orders Navigator","Clinic Preference List"
95290,"OP Orders Navigator","Clinic Preference List"
46517,"OP Orders Navigator","Provider Preference List"
40427,"OP Orders Navigator","Provider Preference List"
35087,"OP Orders Navigator","Provider Preference List"
89397,"OP Orders Navigator","Provider Preference List"
70344,"OP Orders Navigator","Provider Preference List"
40697,"OP Orders Navigator","Clinic Preference List"
41036,"OP Orders Navigator","Clinic Preference List"
42339,"OP Orders Navigator","Clinic Preference List"
11761,"OP Orders Navigator","Clinic Preference List"
68344,"OP Orders Navigator","Clinic Preference List"
62760,"OP Orders Navigator","Clinic Preference List"
60909,"OP Orders Navigator","Provider Preference List"
73413,"OP Orders Navigator","Provider Preference List"
65044,"OP Orders Navigator","Provider Preference List"
14549,"OP Orders Navigator","Provider Preference List"
53376,"SmartSet","None"
28862,"SmartSet","None"
23051,"SmartSet","None"
26499,"SmartSet","None"
26979,"SmartSet","None"
46533,"SmartSet","None"
25517,"OP Orders Navigator","Provider Preference List"
68000,"OP Orders Navigator","Clinic Preference List"
40332,"OP Orders Navigator","Provider Preference List"
16413,"OP Orders Navigator","Provider Preference List"
70350,"OP Orders Navigator","Clinic Preference List"
81327,"OP Orders Navigator","Clinic Preference List"
83184,"OP Orders Navigator","Clinic Preference List"
29784,"OP Orders Navigator","Clinic Preference List"
40629,"OP Orders Navigator","Clinic Preference List"
50180,"OP Orders Navigator","Clinic Preference List"
65652,"OP Orders Navigator","Clinic Preference List"
72358,"OP Orders Navigator","Clinic Preference List"
63383,"OP Orders Navigator","Clinic Preference List"
41361,"OP Orders Navigator","Clinic Preference List"
66017,"OP Orders Navigator","Clinic Preference List"
20725,"OP Orders Navigator","Clinic Preference List"
53404,"OP Orders Navigator","Clinic Preference List"
94315,"OP Orders Navigator","Clinic Preference List"
73750,"OP Orders Navigator","Clinic Preference List"
82534,"OP Orders Navigator","Clinic Preference List"
41529,"OP Orders Navigator","Clinic Preference List"
74276,"OP Orders Navigator","Clinic Preference List"
47528,"OP Orders Navigator","Clinic Preference List"
76439,"OP Orders Navigator","Clinic Preference List"
61578,"OP Orders Navigator","Clinic Preference List"
44370,"OP Orders Navigator","Clinic Preference List"
97970,"OP Orders Navigator","Clinic Preference List"
15798,"OP Orders Navigator","Clinic Preference List"
44238,"OP Orders Navigator","Clinic Preference List"
93391,"OP Orders Navigator","Clinic Preference List"
56817,"OP Orders Navigator","Clinic Preference List"
25726,"OP Orders Navigator","Clinic Preference List"
63829,"OP Orders Navigator","Clinic Preference List"
27629,"OP Orders Navigator","Clinic Preference List"
29086,"OP Orders Navigator","Clinic Preference List"
85079,"OP Orders Navigator","Clinic Preference List"
82970,"OP Orders Navigator","Clinic Preference List"
41159,"OP Orders Navigator","Clinic Preference List"
72331,"Clinician Orders","Clinic Preference List"
34542,"Clinician Orders","Clinic Preference List"
84641,"OP Orders Navigator","Clinic Preference List"
44033,"OP Orders Navigator","Clinic Preference List"
30480,"OP Orders Navigator","Clinic Preference List"
49410,"OP Orders Navigator","Clinic Preference List"
31602,"OP Orders Navigator","Clinic Preference List"
60550,"OP Orders Navigator","Clinic Preference List"
52092,"OP Orders Navigator","Clinic Preference List"
15834,"OP Orders Navigator","Clinic Preference List"
26139,"OP Orders Navigator","Clinic Preference List"
92055,"Clinician Orders","Clinic Preference List"
24739,"Clinician Orders","Clinic Preference List"
87081,"Clinician Orders","Clinic Preference List"
82425,"Clinician Orders","Clinic Preference List"
19982,"Clinician Orders","Clinic Preference List"
16733,"Clinician Orders","Clinic Preference List"
56263,"Clinician Orders","Clinic Preference List"
91664,"Clinician Orders","Clinic Preference List"
76636,"OP Orders Navigator","Clinic Preference List"
81463,"OP Orders Navigator","Clinic Preference List"
77640,"OP Orders Navigator","Clinic Preference List"
56084,"Clinician Orders","Clinic Preference List"
66607,"OP Orders Navigator","Clinic Preference List"
62242,"Clinician Orders","Clinic Preference List"
90155,"Clinician Orders","Clinic Preference List"
10420,"Clinician Orders","Clinic Preference List"
45668,"Clinician Orders","Clinic Preference List"
88934,"Clinician Orders","Clinic Preference List"
87529,"OP Orders Navigator","None"
77633,"OP Orders Navigator","None"
33872,"OP Orders Navigator","Clinic Preference List"
61395,"Clinician Orders","Clinic Preference List"
12980,"Clinician Orders","Clinic Preference List"
55311,"Clinician Orders","Clinic Preference List"
20042,"OP Orders Navigator","Clinic Preference List"
88293,"OP Orders Navigator","Clinic Preference List"
64402,"OP Orders Navigator","Clinic Preference List"
68609,"OP Orders Navigator","Clinic Preference List"
76612,"OP Orders Navigator","Clinic Preference List"
38669,"OP Orders Navigator","Clinic Preference List"
55792,"OP Orders Navigator","Clinic Preference List"
55225,"OP Orders Navigator","Clinic Preference List"
32752,"OP Orders Navigator","Clinic Preference List"
54617,"OP Orders Navigator","Clinic Preference List"
58024,"OP Orders Navigator","Clinic Preference List"
22665,"OP Orders Navigator","None"
72468,"OP Orders Navigator","Provider Preference List"
90381,"OP Orders Navigator","Provider Preference List"
16603,"OP Orders Navigator","Provider Preference List"
81446,"OP Orders Navigator","Provider Preference List"
63604,"Clinician Orders","Clinic Preference List"
39929,"Clinician Orders","Clinic Preference List"
72289,"OP Orders Navigator","Clinic Preference List"
24189,"OP Orders Navigator","Clinic Preference List"
84533,"OP Orders Navigator","Clinic Preference List"
46400,"OP Orders Navigator","Clinic Preference List"
35069,"SmartSet","None"
84221,"SmartSet","None"
90200,"SmartSet","None"
33546,"Clinician Orders","Clinic Preference List"
35799,"Clinician Orders","Clinic Preference List"
76120,"Clinician Orders","Clinic Preference List"
14358,"Clinician Orders","Clinic Preference List"
39724,"Clinician Orders","Clinic Preference List"
89035,"Clinician Orders","Clinic Preference List"
67499,"OP Orders Navigator","Clinic Preference List"
15275,"OP Orders Navigator","Clinic Preference List"
52566,"OP Orders Navigator","Clinic Preference List"
30943,"OP Orders Navigator","Clinic Preference List"
20392,"OP Orders Navigator","Clinic Preference List"
60117,"Clinician Orders","None"
51374,"Clinician Orders","None"
83522,"Clinician Orders","None"
13573,"Clinician Orders","None"
20651,"OP Orders Navigator","Provider Preference List"
53412,"OP Orders Navigator","Clinic Preference List"
53027,"OP Orders Navigator","Clinic Preference List"
32000,"OP Orders Navigator","Clinic Preference List"
75318,"OP Orders Navigator","Clinic Preference List"
34625,"OP Orders Navigator","Clinic Preference List"
62176,"OP Orders Navigator","Clinic Preference List"
94987,"OP Orders Navigator","Clinic Preference List"
43243,"OP Orders Navigator","Clinic Preference List"
33290,"OP Orders Navigator","Clinic Preference List"
79118,"OP Orders Navigator","Clinic Preference List"
16324,"OP Orders Navigator","Clinic Preference List"
71162,"OP Orders Navigator","Clinic Preference List"
51830,"OP Orders Navigator","Clinic Preference List"
10774,"OP Orders Navigator","Clinic Preference List"
43013,"OP Orders Navigator","Clinic Preference List"
60862,"OP Orders Navigator","Clinic Preference List"
20663,"OP Orders Navigator","Clinic Preference List"
50049,"OP Orders Navigator","None"
51060,"OP Orders Navigator","Clinic Preference List"
49248,"OP Orders Navigator","Clinic Preference List"
37853,"OP Orders Navigator","Provider Preference List"
63098,"SmartSet","None"
38241,"OP Orders Navigator","Provider Preference List"
58103,"OP Orders Navigator","Clinic Preference List"
62385,"OP Orders Navigator","None"
77468,"OP Orders Navigator","Clinic Preference List"
69834,"OP Orders Navigator","Clinic Preference List"
90973,"OP Orders Navigator","Clinic Preference List"
28394,"OP Orders Navigator","Clinic Preference List"
66096,"OP Orders Navigator","Clinic Preference List"
22509,"OP Orders Navigator","Clinic Preference List"
67505,"OP Orders Navigator","Clinic Preference List"
81820,"OP Orders Navigator","Provider Preference List"
60243,"Clinician Orders","Provider Preference List"
57205,"Clinician Orders","Clinic Preference List"
12764,"Clinician Orders","Clinic Preference List"
50225,"Clinician Orders","Clinic Preference List"
26445,"OP Orders Navigator","Clinic Preference List"
35643,"OP Orders Navigator","Clinic Preference List"
27110,"SmartSet","None"
97846,"OP Orders Navigator","Clinic Preference List"
65376,"OP Orders Navigator","Clinic Preference List"
82010,"Clinician Orders","Clinic Preference List"
79458,"Clinician Orders","Clinic Preference List"
49799,"Clinician Orders","Clinic Preference List"
76965,"OP Orders Navigator","Clinic Preference List"
31318,"OP Orders Navigator","Clinic Preference List"
23787,"OP Orders Navigator","Clinic Preference List"
37868,"OP Orders Navigator","Clinic Preference List"
99327,"OP Orders Navigator","Clinic Preference List"
18940,"OP Orders Navigator","Clinic Preference List"
33718,"OP Orders Navigator","None"
36929,"OP Orders Navigator","Clinic Preference List"
15715,"OP Orders Navigator","Provider Preference List"
44320,"OP Orders Navigator","Provider Preference List"
84548,"OP Orders Navigator","Provider Preference List"
10936,"OP Orders Navigator","Provider Preference List"
89522,"OP Orders Navigator","Provider Preference List"
61542,"OP Orders Navigator","Clinic Preference List"
39890,"OP Orders Navigator","Clinic Preference List"
83520,"OP Orders Navigator","Clinic Preference List"
98274,"OP Orders Navigator","Clinic Preference List"
58340,"OP Orders Navigator","Clinic Preference List"
11398,"OP Orders Navigator","None"
91573,"OP Orders Navigator","None"
96558,"OP Orders Navigator","None"
95705,"OP Orders Navigator","None"
16367,"Clinician Orders","Clinic Preference List"
69768,"Clinician Orders","Clinic Preference List"
41684,"Clinician Orders","Clinic Preference List"
83377,"Clinician Orders","Clinic Preference List"
26549,"OP Orders Navigator","Clinic Preference List"
54264,"OP Orders Navigator","Clinic Preference List"
79669,"OP Orders Navigator","Clinic Preference List"
92288,"OP Orders Navigator","Clinic Preference List"
94881,"OP Orders Navigator","Clinic Preference List"
55542,"OP Orders Navigator","Clinic Preference List"
86180,"SmartSet","None"
35649,"SmartSet","None"
80060,"OP Orders Navigator","Clinic Preference List"
87522,"SmartSet","None"
66865,"OP Orders Navigator","Clinic Preference List"
94065,"OP Orders Navigator","Clinic Preference List"
86723,"OP Orders Navigator","Clinic Preference List"
34956,"OP Orders Navigator","Clinic Preference List"
80532,"OP Orders Navigator","Clinic Preference List"
23392,"OP Orders Navigator","Clinic Preference List"
34058,"SmartSet","None"
59019,"SmartSet","None"
71214,"Clinician Orders","Clinic Preference List"
32734,"Clinician Orders","Clinic Preference List"
27285,"SmartSet","None"
53513,"OP Orders Navigator","None"
84591,"OP Orders Navigator","Clinic Preference List"
15317,"OP Orders Navigator","Clinic Preference List"
64468,"OP Orders Navigator","Clinic Preference List"
51776,"OP Orders Navigator","Clinic Preference List"
71963,"OP Orders Navigator","Clinic Preference List"
65683,"OP Orders Navigator","None"
76288,"OP Orders Navigator","Clinic Preference List"
73299,"SmartSet","None"
78371,"OP Orders Navigator","Clinic Preference List"
19765,"OP Orders Navigator","Clinic Preference List"
20674,"SmartSet","None"
37841,"OP Orders Navigator","Clinic Preference List"
97179,"OP Orders Navigator","Clinic Preference List"
16058,"OP Orders Navigator","Clinic Preference List"
47267,"OP Orders Navigator","Clinic Preference List"
45095,"OP Orders Navigator","Clinic Preference List"
35565,"OP Orders Navigator","Clinic Preference List"
18804,"OP Orders Navigator","None"
23128,"OP Orders Navigator","Clinic Preference List"
73504,"OP Orders Navigator","Clinic Preference List"
72106,"OP Orders Navigator","Clinic Preference List"
50516,"OP Orders Navigator","Clinic Preference List"
21190,"OP Orders Navigator","Clinic Preference List"
